RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,DateofCalculation,Valid_Aphia
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,21,25,2018,W,127251,1,NA,32,1,16,1,NA,2588,1,16,10,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,21,25,2018,W,127251,1,NA,32,1,16,1,NA,2588,1,17,6,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,21,25,2018,W,127251,1,NA,32,1,16,1,NA,2588,1,18,4,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,21,25,2018,W,127251,1,NA,32,1,16,1,NA,2588,1,19,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,21,25,2018,W,107157,4,U,2,1,1,1,NA,39,NA,NA,-9,NA,NA,20210609,107157
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,13,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,14,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,15,32.46,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,16,48.69,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,17,16.23,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,18,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,19,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,20,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,31,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,32,8.11,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126484,1,NA,170.42,1,21,1,NA,12944,1,35,16.23,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,105814,1,F,8,1,1,1,NA,3407,1,48,8,NA,NA,20210609,105814
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,140621,1,NA,120,1,15,1,NA,9711,1,11,16,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,140621,1,NA,120,1,15,1,NA,9711,1,14,48,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,140621,1,NA,120,1,15,1,NA,9711,1,15,40,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,140621,1,NA,120,1,15,1,NA,9711,1,16,8,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,140621,1,NA,120,1,15,1,NA,9711,1,17,8,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127312,1,NA,16,1,2,1,NA,32,1,4,8,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127312,1,NA,16,1,2,1,NA,32,1,6,8,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,17,295.15,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,18,1918.52,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,19,8116.82,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,20,4870.09,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,21,1475.78,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,22,442.73,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,23,147.57,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126439,1,NA,17414.27,1,118,1,NA,798400,1,26,147.57,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,107677,4,U,8,1,1,1,NA,8,NA,NA,-9,NA,NA,20210609,107677
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,107660,4,U,64,1,8,1,NA,224,NA,NA,-9,NA,NA,20210609,107660
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126435,1,NA,8,1,1,1,NA,32,1,8,8,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,105812,1,M,24,1,3,1,NA,592,1,19,16,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,105812,1,M,24,1,3,1,NA,592,1,22,8,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,105812,1,F,16,1,2,1,NA,272,1,18,16,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,7,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,11,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,12,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,13,16,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,14,32,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,15,32,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,16,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,17,40,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,18,24,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,19,16,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,127251,1,NA,200,1,25,1,NA,13840,1,20,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,22,31,2018,W,126501,1,NA,8,1,1,1,NA,319,1,18,8,NA,NA,20210609,126501
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,15,16,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,16,122,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,17,122,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,18,46,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,19,22,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,20,26,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,21,16,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,22,8,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126822,1,NA,380,1,190,1,NA,16903,1,23,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126716,1,NA,2,1,1,1,NA,12,1,9,2,NA,NA,20210609,126716
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,140271,4,NA,14,1,7,1,NA,1980,NA,NA,-9,NA,NA,20210609,140271
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,140621,1,NA,2,1,1,1,NA,224,1,16,2,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,150630,1,NA,2,1,1,1,NA,52,1,13,2,NA,NA,20210609,150630
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126792,1,NA,2,1,1,1,NA,136,1,19,2,NA,NA,20210609,126792
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126446,1,NA,46,1,23,1,NA,319,1,7,2,NA,NA,20210609,126446
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126446,1,NA,46,1,23,1,NA,319,1,8,10,NA,NA,20210609,126446
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126446,1,NA,46,1,23,1,NA,319,1,9,24,NA,NA,20210609,126446
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126446,1,NA,46,1,23,1,NA,319,1,10,10,NA,NA,20210609,126446
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,127023,1,NA,8,1,4,1,NA,515,1,19,4,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,127023,1,NA,8,1,4,1,NA,515,1,22,4,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,127082,1,NA,2,1,1,1,NA,247,1,26,2,NA,NA,20210609,127082
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,138760,4,NA,8,1,4,1,NA,87,NA,NA,-9,NA,NA,20210609,138760
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,123867,4,NA,4,1,2,1,NA,16,NA,NA,-9,NA,NA,20210609,123867
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,124319,4,NA,10,1,5,1,NA,19,NA,NA,-9,NA,NA,20210609,124319
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,9,2,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,11,4,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,12,2,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,13,4,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,14,10,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,15,8,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,22,8,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,23,2,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,24,2,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,16,8,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,17,10,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,18,14,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,19,22,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,20,26,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,126445,1,NA,128,1,64,1,NA,8916,1,21,6,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,100946,4,NA,22,1,11,1,NA,75,NA,NA,-9,NA,NA,20210609,100946
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,140025,4,NA,2,1,1,1,NA,43,NA,NA,-9,NA,NA,20210609,140025
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,138138,4,NA,614.73,1,20,1,NA,1167,NA,NA,-9,NA,NA,20210609,138138
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,127263,1,NA,2,1,1,1,NA,165,1,20,2,NA,NA,20210609,127263
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,127066,1,NA,2,1,1,1,NA,488,1,24,2,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,19,33,2018,W,234601,1,NA,2,1,1,1,NA,12,1,15,2,NA,NA,20210609,234601
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,16,4,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,17,10,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,18,10,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,19,8,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,20,48,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,21,110,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,22,70,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,23,20,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,24,8,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126822,1,NA,290,1,145,1,NA,24507,1,25,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126716,1,NA,2,1,1,1,NA,32,1,14,2,NA,NA,20210609,126716
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,14,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,15,14,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,16,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,17,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,18,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,19,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,43,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,32,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,33,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,34,12,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,35,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,36,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,40,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,26,12,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,27,18,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,28,18,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,29,20,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,30,18,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,31,26,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,20,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,21,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,22,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,23,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,24,10,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126484,1,NA,214,1,107,1,NA,32032,1,25,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,140621,1,NA,4,1,2,1,NA,275,1,12,4,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126426,1,NA,74,1,37,1,NA,1379,1,11,4,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126426,1,NA,74,1,37,1,NA,1379,1,13,20,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126426,1,NA,74,1,37,1,NA,1379,1,14,36,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126426,1,NA,74,1,37,1,NA,1379,1,15,8,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,126426,1,NA,74,1,37,1,NA,1379,1,16,6,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,19,83.79,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,20,150.82,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,21,195.51,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,22,111.72,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,23,5.58,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,27,5.58,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127023,1,NA,558.6,1,100,1,NA,37459,1,31,5.58,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,124929,4,NA,2,1,1,1,NA,12,NA,NA,-9,NA,NA,20210609,124929
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127427,1,NA,6,1,3,1,NA,1011,1,13,2,NA,NA,20210609,127427
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127427,1,NA,6,1,3,1,NA,1011,1,22,2,NA,NA,20210609,127427
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127427,1,NA,6,1,3,1,NA,1011,1,26,2,NA,NA,20210609,127427
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,138138,4,NA,618.94,1,20,1,NA,1175,NA,NA,-9,NA,NA,20210609,138138
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,106854,4,U,4,1,2,1,NA,19,NA,NA,-9,NA,NA,20210609,106854
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,151174,1,NA,6,1,3,1,NA,712,1,23,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,151174,1,NA,6,1,3,1,NA,712,1,24,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,151174,1,NA,6,1,3,1,NA,712,1,25,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,20,32,2018,W,127145,1,NA,2,1,1,1,NA,39,1,14,2,NA,NA,20210609,127145
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126421,1,NA,6,1,3,1,NA,469,1,20,4,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126421,1,NA,6,1,3,1,NA,469,1,21,2,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,16,52.72,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,17,143.1,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,18,180.76,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,19,225.95,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,20,293.74,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,21,52.72,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126822,1,NA,956.53,1,127,1,NA,55659,1,22,7.53,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126484,1,NA,44,1,22,1,NA,9439,1,19,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126484,1,NA,44,1,22,1,NA,9439,1,22,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126484,1,NA,44,1,22,1,NA,9439,1,27,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126484,1,NA,44,1,22,1,NA,9439,1,28,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126484,1,NA,44,1,22,1,NA,9439,1,29,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,23,2,2018,W,126484,1,NA,44,1,22,1,NA,9439,1,30,6,NA,NA,20210609,126484
